user_id,timestamp,base_station_id,zone,persona_type
U017,2024-06-01 09:10:50,BS216,north_commercial,academic
U018,2024-06-01 09:10:50,BS215,north_commercial,shopaholic
U019,2024-06-01 09:10:50,BS110,south_residential,dormitory_resident
U020,2024-06-01 09:10:50,BS109,south_residential,academic
U021,2024-06-01 09:10:50,BS214,teaching_core,academic
U022,2024-06-01 09:10:50,BS205,teaching_core,academic
U023,2024-06-01 09:10:50,BS109,south_residential,social_student
U024,2024-06-01 09:10:50,BS211,teaching_core,academic
U025,2024-06-01 09:10:50,BS301,east_transport,commuter
U026,2024-06-01 09:10:50,BS107,east_transport,academic
U027,2024-06-01 09:10:50,BS109,south_residential,dormitory_resident
U028,2024-06-01 09:10:50,BS215,north_commercial,student_athlete
U029,2024-06-01 09:10:50,BS215,north_commercial,foodie
U030,2024-06-01 09:10:50,BS302,south_residential,academic
U031,2024-06-01 09:10:50,BS202,teaching_core,academic
U032,2024-06-01 09:10:50,BS101,south_residential,dormitory_resident
U033,2024-06-01 09:10:50,BS101,south_residential,student_athlete
U034,2024-06-01 09:10:50,BS110,south_residential,social_student
U035,2024-06-01 09:10:50,BS302,south_residential,student_athlete
U036,2024-06-01 09:10:50,BS109,south_residential,dormitory_resident
U037,2024-06-01 09:10:50,BS101,south_residential,dormitory_resident
U038,2024-06-01 09:10:50,BS302,south_residential,dormitory_resident
U039,2024-06-01 09:10:50,BS211,teaching_core,dormitory_resident
U040,2024-06-01 09:10:50,BS109,south_residential,foodie
U041,2024-06-01 09:10:50,BS302,south_residential,shopaholic
U042,2024-06-01 09:10:50,BS205,teaching_core,social_student
U043,2024-06-01 09:10:50,BS104,teaching_core,academic
U044,2024-06-01 09:10:50,BS101,south_residential,student_athlete
U045,2024-06-01 09:10:50,BS101,south_residential,academic
U046,2024-06-01 09:10:50,BS110,south_residential,dormitory_resident
U047,2024-06-01 09:10:50,BS109,south_residential,academic
U048,2024-06-01 09:10:50,BS101,south_residential,social_student
U049,2024-06-01 09:10:50,BS101,south_residential,social_student
U050,2024-06-01 09:10:50,BS109,south_residential,dormitory_resident
U001,2024-06-01 10:23:35,BS302,south_residential,academic
U002,2024-06-01 10:23:35,BS302,south_residential,dormitory_resident
U003,2024-06-01 10:23:35,BS201,teaching_core,academic
U004,2024-06-01 10:23:35,BS102,south_residential,shopaholic
U005,2024-06-01 10:23:35,BS302,south_residential,student_athlete
U006,2024-06-01 10:23:35,BS215,north_commercial,foodie
U007,2024-06-01 10:23:35,BS102,south_residential,social_student
U008,2024-06-01 10:23:35,BS214,teaching_core,social_student
U009,2024-06-01 10:23:35,BS107,east_transport,traveler
U010,2024-06-01 10:23:35,BS211,teaching_core,academic
U011,2024-06-01 10:23:35,BS206,teaching_core,student_athlete
U012,2024-06-01 10:23:35,BS109,south_residential,social_student
U013,2024-06-01 10:23:35,BS302,south_residential,academic
U014,2024-06-01 10:23:35,BS213,teaching_core,academic
U015,2024-06-01 10:23:35,BS211,teaching_core,academic
U016,2024-06-01 10:23:35,BS215,north_commercial,foodie
U017,2024-06-01 10:23:35,BS216,north_commercial,academic
U018,2024-06-01 10:23:35,BS110,south_residential,shopaholic
U019,2024-06-01 10:23:35,BS210,east_transport,dormitory_resident
U020,2024-06-01 10:23:35,BS109,south_residential,academic
U021,2024-06-01 10:23:35,BS202,teaching_core,academic
U022,2024-06-01 10:23:35,BS205,teaching_core,academic
U023,2024-06-01 10:23:35,BS301,east_transport,social_student
U024,2024-06-01 10:23:35,BS201,teaching_core,academic
U025,2024-06-01 10:23:35,BS301,east_transport,commuter
U026,2024-06-01 10:23:35,BS102,south_residential,academic
U027,2024-06-01 10:23:35,BS102,south_residential,dormitory_resident
U028,2024-06-01 10:23:35,BS302,south_residential,student_athlete
U029,2024-06-01 10:23:35,BS106,north_commercial,foodie
U030,2024-06-01 10:23:35,BS301,east_transport,academic
U031,2024-06-01 10:23:35,BS202,teaching_core,academic
U032,2024-06-01 10:23:35,BS102,south_residential,dormitory_resident
U033,2024-06-01 10:23:35,BS201,teaching_core,student_athlete
U034,2024-06-01 10:23:35,BS102,south_residential,social_student
U035,2024-06-01 10:23:35,BS109,south_residential,student_athlete
U036,2024-06-01 10:23:35,BS208,north_commercial,dormitory_resident
U037,2024-06-01 10:23:35,BS302,south_residential,dormitory_resident
U038,2024-06-01 10:23:35,BS109,south_residential,dormitory_resident
U039,2024-06-01 10:23:35,BS102,south_residential,dormitory_resident
U040,2024-06-01 10:23:35,BS207,teaching_core,foodie
U041,2024-06-01 10:23:35,BS302,south_residential,shopaholic
U042,2024-06-01 10:23:35,BS110,south_residential,social_student
U043,2024-06-01 10:23:35,BS110,south_residential,academic
U044,2024-06-01 10:23:35,BS102,south_residential,student_athlete
U045,2024-06-01 10:23:35,BS110,south_residential,academic
U046,2024-06-01 10:23:35,BS110,south_residential,dormitory_resident
U047,2024-06-01 10:23:35,BS105,teaching_core,academic
U048,2024-06-01 10:23:35,BS102,south_residential,social_student
U049,2024-06-01 10:23:35,BS102,south_residential,social_student
U050,2024-06-01 10:23:35,BS110,south_residential,dormitory_resident
U001,2024-06-01 11:18:37,BS216,north_commercial,academic
U002,2024-06-01 11:18:37,BS101,south_residential,dormitory_resident
U003,2024-06-01 11:18:37,BS104,teaching_core,academic
U004,2024-06-01 11:18:37,BS209,north_commercial,shopaholic
U005,2024-06-01 11:18:37,BS302,south_residential,student_athlete
U006,2024-06-01 11:18:37,BS204,teaching_core,foodie
U007,2024-06-01 11:18:37,BS302,south_residential,social_student
U008,2024-06-01 11:18:37,BS201,teaching_core,social_student
U009,2024-06-01 11:18:37,BS208,north_commercial,traveler
U010,2024-06-01 11:18:37,BS216,north_commercial,academic
U011,2024-06-01 11:18:37,BS302,south_residential,student_athlete
U012,2024-06-01 11:18:37,BS216,north_commercial,social_student
U013,2024-06-01 11:18:37,BS109,south_residential,academic
U014,2024-06-01 11:18:37,BS201,teaching_core,academic
U015,2024-06-01 11:18:37,BS210,east_transport,academic
U016,2024-06-01 11:18:37,BS216,north_commercial,foodie
U017,2024-06-01 11:18:37,BS208,north_commercial,academic
U018,2024-06-01 11:18:37,BS210,east_transport,shopaholic
U019,2024-06-01 11:18:37,BS107,east_transport,dormitory_resident
U020,2024-06-01 11:18:37,BS102,south_residential,academic
U021,2024-06-01 11:18:37,BS215,north_commercial,academic
U022,2024-06-01 11:18:37,BS204,teaching_core,academic
U023,2024-06-01 11:18:37,BS217,north_commercial,social_student
U024,2024-06-01 11:18:37,BS216,north_commercial,academic
U025,2024-06-01 11:18:37,BS108,east_transport,commuter
U026,2024-06-01 11:18:37,BS216,north_commercial,academic
U027,2024-06-01 11:18:37,BS109,south_residential,dormitory_resident
U028,2024-06-01 11:18:37,BS102,south_residential,student_athlete
U029,2024-06-01 11:18:37,BS216,north_commercial,foodie
U030,2024-06-01 11:18:37,BS108,east_transport,academic
U031,2024-06-01 11:18:37,BS204,teaching_core,academic
U032,2024-06-01 11:18:37,BS102,south_residential,dormitory_resident
U033,2024-06-01 11:18:37,BS214,teaching_core,student_athlete
U034,2024-06-01 11:18:37,BS101,south_residential,social_student
U035,2024-06-01 11:18:37,BS302,south_residential,student_athlete
U036,2024-06-01 11:18:37,BS217,north_commercial,dormitory_resident
U037,2024-06-01 11:18:37,BS109,south_residential,dormitory_resident
U038,2024-06-01 11:18:37,BS102,south_residential,dormitory_resident
U039,2024-06-01 11:18:37,BS102,south_residential,dormitory_resident
U040,2024-06-01 11:18:37,BS102,south_residential,foodie
U041,2024-06-01 11:18:37,BS102,south_residential,shopaholic
U042,2024-06-01 11:18:37,BS109,south_residential,social_student
U043,2024-06-01 11:18:37,BS105,teaching_core,academic
U044,2024-06-01 11:18:37,BS208,north_commercial,student_athlete
U045,2024-06-01 11:18:37,BS109,south_residential,academic
U046,2024-06-01 11:18:37,BS110,south_residential,dormitory_resident
U047,2024-06-01 11:18:37,BS216,north_commercial,academic
U048,2024-06-01 11:18:37,BS216,north_commercial,social_student
U049,2024-06-01 11:18:37,BS215,north_commercial,social_student
U050,2024-06-01 11:18:37,BS101,south_residential,dormitory_resident
U001,2024-06-01 12:57:54,BS208,north_commercial,academic
U002,2024-06-01 12:57:54,BS202,teaching_core,dormitory_resident
U003,2024-06-01 12:57:54,BS104,teaching_core,academic
U004,2024-06-01 12:57:54,BS107,east_transport,shopaholic
U005,2024-06-01 12:57:54,BS108,east_transport,student_athlete
U006,2024-06-01 12:57:54,BS209,north_commercial,foodie
U007,2024-06-01 12:57:54,BS302,south_residential,social_student
U008,2024-06-01 12:57:54,BS212,teaching_core,social_student
U009,2024-06-01 12:57:54,BS217,north_commercial,traveler
U010,2024-06-01 12:57:54,BS106,north_commercial,academic
U011,2024-06-01 12:57:54,BS208,north_commercial,student_athlete
U012,2024-06-01 12:57:54,BS106,north_commercial,social_student
U013,2024-06-01 12:57:54,BS217,north_commercial,academic
U014,2024-06-01 12:57:54,BS216,north_commercial,academic
U015,2024-06-01 12:57:54,BS209,north_commercial,academic
U016,2024-06-01 12:57:54,BS209,north_commercial,foodie
U017,2024-06-01 12:57:54,BS216,north_commercial,academic
U018,2024-06-01 12:57:54,BS209,north_commercial,shopaholic
U019,2024-06-01 12:57:54,BS301,east_transport,dormitory_resident
U020,2024-06-01 12:57:54,BS109,south_residential,academic
U021,2024-06-01 12:57:54,BS208,north_commercial,academic
U022,2024-06-01 12:57:54,BS106,north_commercial,academic
U023,2024-06-01 12:57:54,BS210,east_transport,social_student
U024,2024-06-01 12:57:54,BS217,north_commercial,academic
U025,2024-06-01 12:57:54,BS210,east_transport,commuter
U026,2024-06-01 12:57:54,BS208,north_commercial,academic
U027,2024-06-01 12:57:54,BS105,teaching_core,dormitory_resident
U028,2024-06-01 12:57:54,BS109,south_residential,student_athlete
U029,2024-06-01 12:57:54,BS106,north_commercial,foodie
U030,2024-06-01 12:57:54,BS210,east_transport,academic
U031,2024-06-01 12:57:54,BS214,teaching_core,academic
U032,2024-06-01 12:57:54,BS217,north_commercial,dormitory_resident
U033,2024-06-01 12:57:54,BS104,teaching_core,student_athlete
U034,2024-06-01 12:57:54,BS109,south_residential,social_student
U035,2024-06-01 12:57:54,BS102,south_residential,student_athlete
U036,2024-06-01 12:57:54,BS217,north_commercial,dormitory_resident
U037,2024-06-01 12:57:54,BS301,east_transport,dormitory_resident
U038,2024-06-01 12:57:54,BS101,south_residential,dormitory_resident
U039,2024-06-01 12:57:54,BS109,south_residential,dormitory_resident
U040,2024-06-01 12:57:54,BS102,south_residential,foodie
U041,2024-06-01 12:57:54,BS217,north_commercial,shopaholic
U042,2024-06-01 12:57:54,BS102,south_residential,social_student
U043,2024-06-01 12:57:54,BS107,east_transport,academic
U044,2024-06-01 12:57:54,BS215,north_commercial,student_athlete
U045,2024-06-01 12:57:54,BS110,south_residential,academic
U046,2024-06-01 12:57:54,BS106,north_commercial,dormitory_resident
U047,2024-06-01 12:57:54,BS106,north_commercial,academic
U048,2024-06-01 12:57:54,BS217,north_commercial,social_student
U049,2024-06-01 12:57:54,BS208,north_commercial,social_student
U050,2024-06-01 12:57:54,BS110,south_residential,dormitory_resident
U001,2024-06-01 13:14:30,BS205,teaching_core,academic
U002,2024-06-01 13:14:30,BS101,south_residential,dormitory_resident
U003,2024-06-01 13:14:30,BS217,north_commercial,academic
U004,2024-06-01 13:14:30,BS106,north_commercial,shopaholic
U005,2024-06-01 13:14:30,BS107,east_transport,student_athlete
U006,2024-06-01 13:14:30,BS214,teaching_core,foodie
U007,2024-06-01 13:14:30,BS302,south_residential,social_student
U008,2024-06-01 13:14:30,BS102,south_residential,social_student
U009,2024-06-01 13:14:30,BS210,east_transport,traveler
U010,2024-06-01 13:14:30,BS102,south_residential,academic
U011,2024-06-01 13:14:30,BS302,south_residential,student_athlete
U012,2024-06-01 13:14:30,BS216,north_commercial,social_student
U013,2024-06-01 13:14:30,BS215,north_commercial,academic
U014,2024-06-01 13:14:30,BS209,north_commercial,academic
U015,2024-06-01 13:14:30,BS212,teaching_core,academic
U016,2024-06-01 13:14:30,BS216,north_commercial,foodie
U017,2024-06-01 13:14:30,BS217,north_commercial,academic
U018,2024-06-01 13:14:30,BS206,teaching_core,shopaholic
U019,2024-06-01 13:14:30,BS210,east_transport,dormitory_resident
U020,2024-06-01 13:14:30,BS101,south_residential,academic
U021,2024-06-01 13:14:30,BS208,north_commercial,academic
U022,2024-06-01 13:14:30,BS216,north_commercial,academic
U023,2024-06-01 13:14:30,BS208,north_commercial,social_student
U024,2024-06-01 13:14:30,BS208,north_commercial,academic
U025,2024-06-01 13:14:30,BS210,east_transport,commuter
U026,2024-06-01 13:14:30,BS205,teaching_core,academic
U027,2024-06-01 13:14:30,BS101,south_residential,dormitory_resident
U028,2024-06-01 13:14:30,BS102,south_residential,student_athlete
U029,2024-06-01 13:14:30,BS217,north_commercial,foodie
U030,2024-06-01 13:14:30,BS107,east_transport,academic
U031,2024-06-01 13:14:30,BS109,south_residential,academic
U032,2024-06-01 13:14:30,BS106,north_commercial,dormitory_resident
U033,2024-06-01 13:14:30,BS205,teaching_core,student_athlete
U034,2024-06-01 13:14:30,BS201,teaching_core,social_student
U035,2024-06-01 13:14:30,BS109,south_residential,student_athlete
U036,2024-06-01 13:14:30,BS209,north_commercial,dormitory_resident
U037,2024-06-01 13:14:30,BS210,east_transport,dormitory_resident
U038,2024-06-01 13:14:30,BS101,south_residential,dormitory_resident
U039,2024-06-01 13:14:30,BS210,east_transport,dormitory_resident
U040,2024-06-01 13:14:30,BS106,north_commercial,foodie
U041,2024-06-01 13:14:30,BS301,east_transport,shopaholic
U042,2024-06-01 13:14:30,BS208,north_commercial,social_student
U043,2024-06-01 13:14:30,BS202,teaching_core,academic
U044,2024-06-01 13:14:30,BS217,north_commercial,student_athlete
U045,2024-06-01 13:14:30,BS201,teaching_core,academic
U046,2024-06-01 13:14:30,BS209,north_commercial,dormitory_resident
U047,2024-06-01 13:14:30,BS215,north_commercial,academic
U048,2024-06-01 13:14:30,BS106,north_commercial,social_student
U049,2024-06-01 13:14:30,BS208,north_commercial,social_student
U050,2024-06-01 13:14:30,BS101,south_residential,dormitory_resident
U001,2024-06-01 14:29:15,BS204,teaching_core,academic
U002,2024-06-01 14:29:15,BS102,south_residential,dormitory_resident
U003,2024-06-01 14:29:15,BS209,north_commercial,academic
U004,2024-06-01 14:29:15,BS301,east_transport,shopaholic
U005,2024-06-01 14:29:15,BS210,east_transport,student_athlete
U006,2024-06-01 14:29:15,BS110,south_residential,foodie
U007,2024-06-01 14:29:15,BS109,south_residential,social_student
U008,2024-06-01 14:29:15,BS212,teaching_core,social_student
U009,2024-06-01 14:29:15,BS210,east_transport,traveler
U010,2024-06-01 14:29:15,BS102,south_residential,academic
U011,2024-06-01 14:29:15,BS209,north_commercial,student_athlete
U012,2024-06-01 14:29:15,BS215,north_commercial,social_student
U013,2024-06-01 14:29:15,BS210,east_transport,academic
U014,2024-06-01 14:29:15,BS209,north_commercial,academic
U015,2024-06-01 14:29:15,BS211,teaching_core,academic
U016,2024-06-01 14:29:15,BS106,north_commercial,foodie
U017,2024-06-01 14:29:15,BS208,north_commercial,academic
U018,2024-06-01 14:29:15,BS202,teaching_core,shopaholic
U019,2024-06-01 14:29:15,BS105,teaching_core,dormitory_resident
U020,2024-06-01 14:29:15,BS109,south_residential,academic
U021,2024-06-01 14:29:15,BS106,north_commercial,academic
U022,2024-06-01 14:29:15,BS215,north_commercial,academic
U023,2024-06-01 14:29:15,BS211,teaching_core,social_student
U024,2024-06-01 14:29:15,BS204,teaching_core,academic
U025,2024-06-01 14:29:15,BS301,east_transport,commuter
U026,2024-06-01 14:29:15,BS109,south_residential,academic
U027,2024-06-01 14:29:15,BS102,south_residential,dormitory_resident
